date,wind_speed,humidity,temperature
03-08-2011,0,92,9
04-08-2011,7,64,14.7
05-08-2011,7,65,13.9
06-08-2011,7,99,10.3
07-08-2011,9,96,7.6
08-08-2011,6,95,7.6
09-08-2011,2,89,6.3
10-08-2011,4,89,8.9
11-08-2011,4,84,7.4
12-08-2011,4,74,6.9
13-08-2011,0,91,5.8
14-08-2011,0,88,8.2
15-08-2011,6,86,9.3
16-08-2011,0,80,11.8
17-08-2011,4,95,10.4
18-08-2011,19,90,7.5
19-08-2011,11,88,8.2
20-08-2011,7,62,11.2
21-08-2011,6,79,8.9
22-08-2011,6,79,8.8
23-08-2011,7,99,6.4
24-08-2011,11,99,6.6
25-08-2011,7,99,7.2
26-08-2011,6,99,6.5
27-08-2011,2,71,8.2
28-08-2011,0,72,7.3
29-08-2011,2,80,8.2
30-08-2011,0,99,5.4
31-08-2011,6,87,6.5
01-09-2011,6,82,9.3
02-09-2011,7,65,10.4
03-09-2011,4,71,10.2
04-09-2011,9,65,14.5
05-09-2011,0,86,10.8
06-09-2011,24,55,16.7
07-09-2011,0,78,7.3
08-09-2011,7,74,7.8
09-09-2011,20,70,8.4
10-09-2011,20,79,9.3
11-09-2011,78,78,78
12-09-2011,78,78,78
13-09-2011,78,78,78
14-09-2011,9,83,9.4
15-09-2011,4,72,9.7
16-09-2011,6,78,9.8
17-09-2011,7,78,12
18-09-2011,4,52,14.7
19-09-2011,9,70,14.8
20-09-2011,31,73,12.2
21-09-2011,0,99,7.8
22-09-2011,9,81,12.6
23-09-2011,17,65,14.5
24-09-2011,11,69,11.8
25-09-2011,15,53,13.7
26-09-2011,6,65,11.7
27-09-2011,7,72,13.3
28-09-2011,9,69,16.9
29-09-2011,30,84,11.2
30-09-2011,20,84,10.1
01-10-2011,9,85,10.5
02-10-2011,13,69,11.3
03-10-2011,9,67,9.4
04-10-2011,6,74,10.5
05-10-2011,4,89,10.2
06-10-2011,9,87,13
07-10-2011,7,88,13.3
08-10-2011,4,79,13.5
09-10-2011,13,89,12.6
10-10-2011,4,64,10.2
11-10-2011,13,83,9.9
12-10-2011,6,81,8.9
13-10-2011,6,73,12.4
14-10-2011,11,74,15.8
15-10-2011,4,77,17.1
16-10-2011,24,58,12.7
17-10-2011,11,64,10.2
18-10-2011,7,69,12.7
19-10-2011,4,63,14.1
20-10-2011,6,68,16.6
21-10-2011,6,77,17.9
22-10-2011,2,85,15.6
23-10-2011,2,66,18.3
24-10-2011,17,46,23.8
25-10-2011,15,85,13
26-10-2011,7,57,16.2
27-10-2011,9,63,15.4
28-10-2011,11,80,16.7
29-10-2011,9,91,18.4
30-10-2011,17,74,13.1
31-10-2011,19,60,14.1
01-11-2011,9,62,15.7
02-11-2011,11,64,14.9
03-11-2011,9,61,14.5
04-11-2011,9,57,16
05-11-2011,11,72,18.5
06-11-2011,7,63,21.7
07-11-2011,4,83,21.4
08-11-2011,7,72,22.7
09-11-2011,4,85,19.8
10-11-2011,24,87,15.9
11-11-2011,7,72,16.4
12-11-2011,6,65,18.8
13-11-2011,6,66,19.7
14-11-2011,19,49,25.2
15-11-2011,2,65,18.9
16-11-2011,15,62,20.1
17-11-2011,2,89,17.2
18-11-2011,9,66,22.9
19-11-2011,13,72,21.9
20-11-2011,28,92,17.5
21-11-2011,4,54,17
22-11-2011,2,76,14.7
23-11-2011,19,53,17.5
24-11-2011,19,44,17.2
25-11-2011,11,99,15
26-11-2011,13,83,20
27-11-2011,15,76,16.6
28-11-2011,11,72,20.9
29-11-2011,9,68,22.5
30-11-2011,26,66,21.1
01-12-2011,7,55,13.8
02-12-2011,20,49,15.6
03-12-2011,9,53,18
04-12-2011,28,50,16.9
05-12-2011,24,46,15.2
06-12-2011,11,54,16.4
07-12-2011,17,49,18.3
08-12-2011,9,62,20.8
09-12-2011,11,62,20.7
10-12-2011,7,72,20.1
11-12-2011,9,94,18.3
12-12-2011,2,63,18.3
13-12-2011,15,49,19
14-12-2011,19,51,17.2
15-12-2011,11,54,19.4
16-12-2011,7,67,20
17-12-2011,11,67,21.2
18-12-2011,17,43,22.6
19-12-2011,15,84,20.7
20-12-2011,13,60,20.9
21-12-2011,13,56,21.7
22-12-2011,13,63,20.9
23-12-2011,7,72,21.2
24-12-2011,2,58,23.8
25-12-2011,9,68,22.1
26-12-2011,6,81,21.2
27-12-2011,9,69,19.9
28-12-2011,15,50,20
29-12-2011,11,49,20.8
30-12-2011,13,50,20.9
31-12-2011,6,54,22.6
01-01-2012,6,61,24.2
02-01-2012,9,57,25.5
03-01-2012,7,55,26.5
04-01-2012,7,60,24.5
05-01-2012,6,59,20.9
06-01-2012,20,43,18.9
07-01-2012,15,47,21.6
08-01-2012,11,91,20
09-01-2012,20,56,16.5
10-01-2012,17,57,17.9
11-01-2012,22,85,13.5
12-01-2012,4,52,14.8
13-01-2012,7,62,16.6
14-01-2012,19,49,19.5
15-01-2012,15,52,20.7
16-01-2012,19,48,23.5
17-01-2012,17,41,24.3
18-01-2012,9,64,21.2
19-01-2012,11,59,24.8
20-01-2012,9,58,25.3
21-01-2012,11,56,24.9
22-01-2012,15,49,24.5
23-01-2012,13,44,22.2
24-01-2012,11,55,21.1
25-01-2012,6,52,24.6
26-01-2012,9,38,24.4
27-01-2012,17,50,24.7
28-01-2012,6,56,24.9
29-01-2012,19,49,26.4
30-01-2012,24,92,22.6
31-01-2012,17,61,19.1
01-02-2012,19,52,18.8
02-02-2012,22,55,20.1
03-02-2012,15,69,20.6
04-02-2012,6,63,21.2
05-02-2012,7,61,22.2
06-02-2012,17,58,16.9
07-02-2012,9,63,16.9
08-02-2012,9,61,17.8
09-02-2012,6,61,19.6
10-02-2012,9,78,18.7
11-02-2012,9,69,16.6
12-02-2012,7,68,18
13-02-2012,11,61,19.6
14-02-2012,15,60,21.1
15-02-2012,7,65,20.8
16-02-2012,7,83,18.4
17-02-2012,6,75,21
18-02-2012,6,68,22
19-02-2012,11,62,23.3
20-02-2012,4,82,19
21-02-2012,11,72,19.3
22-02-2012,11,65,19.5
23-02-2012,0,73,18.4
24-02-2012,0,65,19.8
25-02-2012,0,65,21.5
26-02-2012,6,91,18.6
27-02-2012,13,88,21.9
28-02-2012,4,100,19.5
29-02-2012,7,74,20.5
01-03-2012,7,97,19.5
02-03-2012,13,60,19.1
03-03-2012,7,62,19.3
04-03-2012,9,100,19.1
05-03-2012,0,85,16.3
06-03-2012,0,79,16.7
07-03-2012,22,49,17.7
08-03-2012,11,49,18.3
09-03-2012,0,76,16.7
10-03-2012,0,77,15.5
11-03-2012,7,87,14.9
12-03-2012,6,82,16.7
13-03-2012,7,77,18.4
14-03-2012,0,77,19.6
15-03-2012,2,79,20.8
16-03-2012,9,93,19.8
17-03-2012,6,98,14.5
18-03-2012,9,68,15.9
19-03-2012,7,78,16
20-03-2012,7,74,17.6
21-03-2012,11,66,20.9
22-03-2012,4,72,12.6
23-03-2012,15,83,12.5
24-03-2012,17,79,11.1
25-03-2012,2,85,10.2
26-03-2012,4,90,11.1
27-03-2012,4,86,13.5
28-03-2012,6,86,16.5
29-03-2012,6,87,13
30-03-2012,6,81,15.1
31-03-2012,0,82,15.5
01-04-2012,0,74,19.2
02-04-2012,0,78,17.6
03-04-2012,9,75,18.4
04-04-2012,4,78,19.4
05-04-2012,2,78,19.6
06-04-2012,7,81,20.1
07-04-2012,20,59,14.1
08-04-2012,0,83,12
09-04-2012,11,81,12
10-04-2012,6,68,8.9
11-04-2012,4,68,10
12-04-2012,4,79,11.3
13-04-2012,0,78,13.1
14-04-2012,0,82,11.8
15-04-2012,4,81,15.2
16-04-2012,6,79,15.5
17-04-2012,0,71,17.4
18-04-2012,17,66,19.7
19-04-2012,2,80,18.3
20-04-2012,7,100,15.7
21-04-2012,7,86,17
22-04-2012,7,95,16.4
23-04-2012,0,95,16.9
24-04-2012,17,84,10.3
25-04-2012,26,81,9.8
26-04-2012,6,95,9.5
27-04-2012,4,100,9.4
28-04-2012,0,100,10.3
29-04-2012,4,97,10.2
30-04-2012,6,79,10.4
01-05-2012,0,93,11.3
02-05-2012,17,94,14.2
03-05-2012,19,80,8.1
04-05-2012,2,87,8.6
05-05-2012,0,100,7
06-05-2012,7,100,6.9
07-05-2012,4,99,8
08-05-2012,0,91,9
09-05-2012,4,92,11.7
10-05-2012,0,100,12.5
11-05-2012,0,93,10.9
12-05-2012,6,84,8.2
13-05-2012,24,81,9.2
14-05-2012,2,81,5.4
15-05-2012,2,84,7.5
16-05-2012,0,94,7.6
17-05-2012,0,100,5.7
18-05-2012,6,94,6.9
19-05-2012,0,97,7.2
20-05-2012,0,100,6.1
21-05-2012,0,100,5
22-05-2012,0,90,6.8
23-05-2012,4,78,10.7
24-05-2012,4,82,10.9
25-05-2012,19,87,7.6
26-05-2012,13,95,7.9
27-05-2012,2,100,7
28-05-2012,4,97,6.1
29-05-2012,0,92,7.3
30-05-2012,4,100,5.8
31-05-2012,6,100,5.7
01-06-2012,4,100,7.9
02-06-2012,0,94,6
03-06-2012,9,84,9.7
04-06-2012,9,100,6.3
05-06-2012,20,63,14.3
06-06-2012,0,85,6
07-06-2012,0,80,4.7
08-06-2012,4,96,3.2
09-06-2012,2,100,3
10-06-2012,0,100,4
11-06-2012,0,84,5.7
12-06-2012,0,81,6.3
13-06-2012,2,85,6.3
14-06-2012,6,97,7.3
15-06-2012,2,83,11.6
16-06-2012,4,98,5.5
17-06-2012,9,93,8.8
18-06-2012,0,96,5.6
19-06-2012,17,87,10.8
20-06-2012,0,100,3
21-06-2012,9,83,10.2
22-06-2012,15,91,8.4
23-06-2012,4,100,0.3
24-06-2012,9,98,8
25-06-2012,9,100,7.7
26-06-2012,0,100,6.8
27-06-2012,0,93,6.1
28-06-2012,0,100,5.5
29-06-2012,0,100,9.9
30-06-2012,0,100,4.3
01-07-2012,7,100,6.5
02-07-2012,15,97,7.5
03-07-2012,6,100,4.2
04-07-2012,6,100,3
05-07-2012,0,83,3.5
06-07-2012,0,87,3.7
07-07-2012,0,94,2.9
08-07-2012,0,91,4.1
09-07-2012,0,95,5.2
10-07-2012,7,95,9.1
11-07-2012,15,87,10.8
12-07-2012,0,100,7.1
13-07-2012,6,100,12.5
14-07-2012,11,97,10.3
15-07-2012,17,89,7.2
16-07-2012,7,94,10.1
17-07-2012,0,100,10.2
18-07-2012,4,84,10.8
19-07-2012,0,100,2.3
20-07-2012,0,86,9.2
21-07-2012,2,100,5.2
22-07-2012,0,92,5.6
23-07-2012,0,100,5.6
24-07-2012,0,100,4
25-07-2012,0,94,7
26-07-2012,11,91,10.4
27-07-2012,9,96,7.8
28-07-2012,6,100,5.9
29-07-2012,0,100,5.7
30-07-2012,4,100,3.6
31-07-2012,0,80,4.8
01-08-2012,0,76,6
02-08-2012,0,87,4.9
03-08-2012,0,95,6
04-08-2012,0,99,5.8
05-08-2012,11,92,8.6
06-08-2012,17,86,6.1
07-08-2012,0,80,7.9
08-08-2012,0,87,6.1
09-08-2012,22,87,8.7
10-08-2012,0,77,6.1
11-08-2012,0,87,4.9
12-08-2012,2,79,6.2
13-08-2012,4,89,6.7
14-08-2012,0,95,6
15-08-2012,6,100,6.2
16-08-2012,0,88,9
17-08-2012,19,95,6.8
18-08-2012,0,99,6.7
19-08-2012,2,100,5.1
20-08-2012,2,89,6.4
21-08-2012,7,84,7.9
22-08-2012,9,74,11.3
23-08-2012,24,79,11.8
24-08-2012,15,90,6.1
25-08-2012,6,86,7
26-08-2012,15,85,10.2
27-08-2012,7,100,4.6
28-08-2012,2,87,7.6
29-08-2012,9,72,10.8
30-08-2012,26,85,8.6
31-08-2012,17,88,5.3
01-09-2012,2,76,6.2
02-09-2012,7,83,7.9
03-09-2012,0,75,8.3
04-09-2012,6,76,11.9
05-09-2012,22,39,16.8
06-09-2012,20,69,12.4
07-09-2012,35,86,8
08-09-2012,22,86,9.6
09-09-2012,11,73,11.1
10-09-2012,7,100,8.7
11-09-2012,4,94,9.6
12-09-2012,4,80,11.3
13-09-2012,22,67,11.8
14-09-2012,6,77,7.7
15-09-2012,7,79,10
16-09-2012,7,88,10.5
17-09-2012,6,82,11.9
18-09-2012,11,85,11.2
19-09-2012,6,87,12.7
20-09-2012,9,87,14
21-09-2012,15,85,13.2
22-09-2012,9,90,11.5
23-09-2012,11,79,13
24-09-2012,19,74,11
25-09-2012,0,67,9.5
26-09-2012,6,74,11.5
27-09-2012,6,77,14.3
28-09-2012,30,45,23.2
29-09-2012,26,69,9
30-09-2012,15,75,9.1
01-10-2012,7,70,10.8
02-10-2012,6,66,13.7
03-10-2012,9,75,14.8
04-10-2012,7,70,16.2
05-10-2012,4,50,19.5
06-10-2012,9,97,12
07-10-2012,6,72,8.7
08-10-2012,6,93,8.2
09-10-2012,0,80,9.9
10-10-2012,9,69,11.9
11-10-2012,9,89,8.8
12-10-2012,7,48,11.4
13-10-2012,6,76,10.2
14-10-2012,7,83,10.7
15-10-2012,9,79,13
16-10-2012,6,87,12.4
17-10-2012,13,69,10.4
18-10-2012,4,79,12.8
19-10-2012,7,78,14.9
20-10-2012,0,73,16.7
21-10-2012,6,72,15.3
22-10-2012,11,56,12
23-10-2012,7,64,10.6
24-10-2012,6,71,12.8
25-10-2012,19,40,20.6
26-10-2012,15,72,11.4
27-10-2012,15,64,11.5
28-10-2012,7,63,13.7
29-10-2012,7,72,16.4
30-10-2012,6,64,18.1
31-10-2012,9,70,19
01-11-2012,22,53,20.4
02-11-2012,9,64,11.8
03-11-2012,9,65,15.4
04-11-2012,11,69,17.5
05-11-2012,0,68,17.8
06-11-2012,11,73,22.8
07-11-2012,11,95,19.4
08-11-2012,7,83,18.4
09-11-2012,19,68,16
10-11-2012,15,52,14.5
11-11-2012,7,67,15.2
12-11-2012,7,68,18.2
13-11-2012,7,63,16.8
14-11-2012,6,61,16.8
15-11-2012,4,67,17.1
16-11-2012,11,54,18
17-11-2012,11,57,16.2
18-11-2012,9,50,17.4
19-11-2012,7,58,15.3
20-11-2012,6,56,17.3
21-11-2012,13,46,21.2
22-11-2012,13,47,18
23-11-2012,7,61,18.9
24-11-2012,7,64,21.5
25-11-2012,9,55,23.8
26-11-2012,6,59,22.3
27-11-2012,9,71,19.5
28-11-2012,13,59,23.9
29-11-2012,19,56,27.5
30-11-2012,9,53,29.5
01-01-2013,4,49,22.3
02-01-2013,9,48,21.4
03-01-2013,7,32,23.6
04-01-2013,7,44,27.8
05-01-2013,7,36,30.7
06-01-2013,4,40,29.2
07-01-2013,11,47,29.7
08-01-2013,31,24,34.5
09-01-2013,20,46,17
10-01-2013,9,48,20.1
11-01-2013,7,48,23
12-01-2013,19,42,23.2
13-01-2013,7,57,20.1
14-01-2013,17,46,16.1
15-01-2013,11,52,19.6
16-01-2013,6,51,21.8
17-01-2013,6,46,24.6
18-01-2013,7,38,27
19-01-2013,11,51,23
20-01-2013,13,51,23.3
21-01-2013,17,46,27.7
22-01-2013,7,63,24.2
23-01-2013,15,45,23.3
24-01-2013,9,56,24.1
25-01-2013,19,47,27.2
26-01-2013,11,50,25.8
27-01-2013,15,60,18.4
28-01-2013,7,61,23.1
29-01-2013,19,51,23.7
30-01-2013,7,53,18
31-01-2013,6,45,19.5
01-03-2013,26,49,19.7
02-03-2013,17,46,18.9
03-03-2013,13,52,20
04-03-2013,2,64,18.2
05-03-2013,6,66,18.7
06-03-2013,7,65,20.2
07-03-2013,4,64,22
08-03-2013,7,65,23.7
09-03-2013,6,65,22.7
10-03-2013,4,65,22.5
11-03-2013,4,56,24.2
12-03-2013,7,66,23.2
13-03-2013,22,47,24.3
14-03-2013,7,63,18.4
15-03-2013,9,64,19.1
16-03-2013,4,60,18
17-03-2013,13,39,14.8
18-03-2013,6,55,13
19-03-2013,0,63,14.7
20-03-2013,2,59,15.3
21-03-2013,7,81,17.8
22-03-2013,0,73,15.6
23-03-2013,4,79,13.3
24-03-2013,7,82,13.7
25-03-2013,0,76,14.9
26-03-2013,0,70,18.3
27-03-2013,2,69,18.4
28-03-2013,24,84,22.2
29-03-2013,7,68,11.2
30-03-2013,7,92,10.9
31-03-2013,7,72,15.9
01-04-2013,6,86,11.8
02-04-2013,6,83,12.1
03-04-2013,15,61,14.2
04-04-2013,7,72,13.1
05-04-2013,0,78,13
06-04-2013,6,80,14.6
07-04-2013,6,74,15.7
08-04-2013,2,67,17.5
09-04-2013,4,72,16.7
10-04-2013,6,72,16.8
11-04-2013,7,76,17
12-04-2013,7,74,18
13-04-2013,7,75,17.3
14-04-2013,7,80,17.4
15-04-2013,2,77,18.9
16-04-2013,7,63,16.6
17-04-2013,2,69,15.6
18-04-2013,6,73,14.8
19-04-2013,11,50,12.4
20-04-2013,2,55,14.6
21-04-2013,6,70,10.6
22-04-2013,11,90,11.7
23-04-2013,7,85,13.5
24-04-2013,2,89,9.9
25-04-2013,2,83,10.2
26-04-2013,0,79,13.2
27-04-2013,7,90,11.8
28-04-2013,6,66,16.7
29-04-2013,0,92,12.1
30-04-2013,6,77,13
01-05-2013,6,83,11.9
02-05-2013,9,74,8.6
03-05-2013,7,79,9.1
04-05-2013,4,81,12.4
05-05-2013,7,66,9.3
06-05-2013,4,66,9.3
07-05-2013,0,72,9.8
08-05-2013,0,77,11.7
09-05-2013,2,81,12.5
10-05-2013,0,86,12.4
11-05-2013,0,81,12.6
12-05-2013,0,82,11.4
13-05-2013,15,96,14
14-05-2013,0,100,6.1
15-05-2013,11,97,9.6
16-05-2013,19,90,9.4
17-05-2013,11,100,7.8
18-05-2013,2,100,5.6
19-05-2013,4,100,5
20-05-2013,2,99,8.5
21-05-2013,9,100,6.9
22-05-2013,4,98,6.1
23-05-2013,17,59,13.5
24-05-2013,7,75,7.8
25-05-2013,0,100,4.6
26-05-2013,0,100,5.5
27-05-2013,7,100,5.3
28-05-2013,0,79,9.9
29-05-2013,0,100,7.8
30-05-2013,11,98,11.2
31-05-2013,6,100,13.9
01-06-2013,19,99,14.6
02-06-2013,13,68,12.3
03-06-2013,0,84,5.6
04-06-2013,6,100,5.5
05-06-2013,78,100,8.1
06-06-2013,2,100,8.5
07-06-2013,19,95,12
08-06-2013,2,100,7.2
09-06-2013,0,100,5.3
10-06-2013,0,100,7.8
11-06-2013,2,100,6.4
12-06-2013,13,100,10
13-06-2013,7,78,78
14-06-2013,0,100,7.2
15-06-2013,4,93,5.7
16-06-2013,0,83,4.8
17-06-2013,0,100,4.5
18-06-2013,2,100,7
19-06-2013,0,89,4.7
20-06-2013,4,97,3.7
21-06-2013,0,97,3.4
22-06-2013,6,87,3.9
23-06-2013,9,89,4.3
24-06-2013,0,84,7.8
25-06-2013,19,56,12.8
26-06-2013,0,81,6.5
27-06-2013,6,95,3.6
28-06-2013,0,92,6.5
29-06-2013,0,100,7.1
30-06-2013,0,97,6.3
01-07-2013,0,100,7.4
02-07-2013,2,100,11.2
03-07-2013,0,100,5.2
04-07-2013,9,83,8.9
05-07-2013,30,73,9
06-07-2013,11,83,7.8
07-07-2013,11,91,8.2
08-07-2013,6,100,7.6
09-07-2013,0,90,5.2
10-07-2013,0,78,6.1
11-07-2013,0,84,6.6
12-07-2013,4,100,5.1
13-07-2013,0,100,8
14-07-2013,9,100,11.1
15-07-2013,11,86,13.7
16-07-2013,7,100,11.2
17-07-2013,7,100,13.1
18-07-2013,17,73,16.1
19-07-2013,26,83,15.2
20-07-2013,9,89,9.7
21-07-2013,11,92,4.7
22-07-2013,9,76,7.6
23-07-2013,7,100,6.6
24-07-2013,7,100,3.6
25-07-2013,9,100,4
26-07-2013,7,98,5.9
27-07-2013,0,100,5.1
28-07-2013,0,98,6.2
29-07-2013,9,87,12.4
30-07-2013,0,100,9.7
31-07-2013,0,100,5.6
01-08-2013,4,100,7
02-08-2013,0,87,10.1
03-08-2013,13,87,6.3
04-08-2013,15,89,8.4
05-08-2013,13,96,8.1
06-08-2013,24,74,12.5
07-08-2013,7,94,7.6
08-08-2013,9,81,8.4
09-08-2013,9,95,7.2
10-08-2013,0,95,9.6
11-08-2013,9,100,5.8
12-08-2013,31,94,12.7
13-08-2013,17,79,9.1
14-08-2013,13,65,11.8
15-08-2013,11,84,6.5
16-08-2013,9,100,6.4
17-08-2013,9,78,10.4
18-08-2013,13,79,9.1
19-08-2013,17,85,7.8
20-08-2013,17,86,4.8
21-08-2013,11,94,6.4
22-08-2013,15,89,8.7
23-08-2013,22,94,10.1
24-08-2013,9,100,9
25-08-2013,7,87,11.8
26-08-2013,2,76,12.2
27-08-2013,2,91,10.6
28-08-2013,9,91,11.3
29-08-2013,11,84,15
30-08-2013,15,67,14.9
31-08-2013,7,88,12.5
01-09-2013,7,80,12.1
02-09-2013,0,74,13.6
03-09-2013,2,80,14.7
04-09-2013,7,82,15
05-09-2013,4,79,17
06-09-2013,7,82,16.7
07-09-2013,0,73,15.2
08-09-2013,6,75,12
09-09-2013,7,73,12.6
10-09-2013,15,80,14.1
11-09-2013,15,79,9.8
12-09-2013,0,81,9.7
13-09-2013,7,67,7.9
14-09-2013,4,73,12.9
15-09-2013,13,84,11.7
16-09-2013,7,93,10.9
17-09-2013,7,100,13.4
18-09-2013,11,92,13.3
19-09-2013,20,79,9.7
20-09-2013,22,87,9.4
21-09-2013,4,100,9.7
22-09-2013,11,94,9.6
23-09-2013,7,77,14.2
24-09-2013,4,63,16.9
25-09-2013,6,68,18
26-09-2013,35,84,10.3
27-09-2013,9,74,10.7
28-09-2013,30,64,12.8
29-09-2013,4,75,11.6
30-09-2013,6,70,15.8
01-10-2013,17,87,16.3
02-10-2013,22,64,13.3
03-10-2013,24,64,11.3
04-10-2013,7,74,10.6
05-10-2013,9,83,12.5
06-10-2013,0,76,13.2
07-10-2013,6,77,11.9
08-10-2013,4,69,13.4
09-10-2013,9,83,11.9
10-10-2013,7,68,17.4
11-10-2013,17,73,11.4
12-10-2013,6,78,12
13-10-2013,0,70,14.6
14-10-2013,15,77,8.1
15-10-2013,2,81,9.3
16-10-2013,6,75,11.2
17-10-2013,26,62,13.9
18-10-2013,6,72,8.6
19-10-2013,11,75,12.7
20-10-2013,6,67,13.9
21-10-2013,7,64,18.8
22-10-2013,0,81,19.1
23-10-2013,17,90,13.8
24-10-2013,26,62,10.1
25-10-2013,7,64,10
26-10-2013,11,61,12.9
27-10-2013,6,68,11.9
28-10-2013,9,65,16
29-10-2013,24,54,17.9
30-10-2013,9,61,13.6
31-10-2013,4,70,14.9
01-11-2013,7,69,15.8
02-11-2013,6,65,16.8
03-11-2013,30,67,16.1
04-11-2013,13,46,11.9
05-11-2013,7,58,13.5
06-11-2013,7,58,16.8
07-11-2013,4,48,18.8
08-11-2013,2,62,22.3
09-11-2013,22,62,14.9
10-11-2013,20,52,14
11-11-2013,17,57,14.1
12-11-2013,11,75,14.3
13-11-2013,13,86,11
14-11-2013,9,69,14.4
15-11-2013,7,69,13.4
16-11-2013,20,55,17.4
17-11-2013,9,61,16.7
18-11-2013,4,58,19
19-11-2013,6,55,19.8
20-11-2013,7,57,21.2
21-11-2013,2,63,19.5
22-11-2013,7,54,19.5
23-11-2013,7,54,17.6
24-11-2013,9,58,16.5
25-11-2013,24,50,19.4
26-11-2013,4,49,16.7
27-11-2013,9,58,19.8
28-11-2013,7,56,23.1
29-11-2013,17,37,19.1
30-11-2013,17,41,16.2
01-12-2013,20,46,20.6
02-12-2013,13,38,24.7
03-12-2013,9,47,25.8
04-12-2013,9,62,22.9
05-12-2013,20,90,10.1
06-12-2013,11,62,11.8
07-12-2013,7,63,15.5
08-12-2013,9,55,18.4
09-12-2013,6,56,22.1
10-12-2013,19,60,15
11-12-2013,20,43,17.5
12-12-2013,2,55,17.7
13-12-2013,6,47,19.6
14-12-2013,6,56,21.3
15-12-2013,13,48,20.1
16-12-2013,7,51,23.2
17-12-2013,7,54,24.7
18-12-2013,15,41,27
19-12-2013,20,34,29.9
20-12-2013,7,45,28.6
21-12-2013,19,40,26.9
22-12-2013,15,36,29.4
23-12-2013,20,93,18.3
24-12-2013,6,75,17.6
25-12-2013,2,64,20.3
26-12-2013,7,61,22.4
27-12-2013,7,57,20.8
28-12-2013,6,57,23.2
29-12-2013,15,27,19.9
30-12-2013,11,50,20.3
31-12-2013,7,43,19.7
01-01-2014,11,56,20.3
02-01-2014,6,61,22.3
03-01-2014,6,40,22.3
04-01-2014,24,46,16.8
05-01-2014,6,50,18.7
06-01-2014,28,42,16
07-01-2014,17,43,16.7
08-01-2014,20,42,18.9
09-01-2014,17,48,21.1
10-01-2014,0,54,22.3
11-01-2014,7,55,24.7
12-01-2014,15,37,27
13-01-2014,11,46,26.4
14-01-2014,7,44,26.9
15-01-2014,7,47,28.7
16-01-2014,9,34,31.8
17-01-2014,11,37,29.6
18-01-2014,11,27,32.1
19-01-2014,6,50,26.5
20-01-2014,9,55,24.5
21-01-2014,7,54,23.4
22-01-2014,20,43,21.4
23-01-2014,17,45,22.4
24-01-2014,20,84,20.5
25-01-2014,11,52,17.8
26-01-2014,11,53,18.1
27-01-2014,9,52,22.4
28-01-2014,7,63,22.7
29-01-2014,7,51,26.7
30-01-2014,9,49,26.6
31-01-2014,9,50,28.6
01-02-2014,7,51,28
02-02-2014,7,43,27.5
03-02-2014,15,34,30.8
04-02-2014,28,25,22.3
05-02-2014,11,45,19.9
06-02-2014,19,46,20.1
07-02-2014,7,57,23.1
08-02-2014,7,49,25.3
09-02-2014,7,31,29.4
10-02-2014,15,46,23.5
11-02-2014,9,56,20.2
12-02-2014,6,54,22.2
13-02-2014,11,57,24.9
14-02-2014,9,62,24
15-02-2014,13,99,20.1
16-02-2014,11,76,22.5
17-02-2014,9,61,18.6
18-02-2014,6,72,19.4
19-02-2014,6,63,23.5
20-02-2014,13,80,13.6
21-02-2014,15,59,14.3
22-02-2014,7,68,17.5
23-02-2014,6,53,19.1
24-02-2014,0,61,19.9
25-02-2014,2,63,20.6
26-02-2014,0,74,20.2
27-02-2014,4,66,17.5
28-02-2014,15,58,19.6
01-03-2014,0,94,18.5
02-03-2014,11,83,19
03-03-2014,6,68,19.8
04-03-2014,6,63,21.2
05-03-2014,13,76,22.1
06-03-2014,2,76,21.6
07-03-2014,0,60,16.5
08-03-2014,0,59,20.5
09-03-2014,7,62,19.3
10-03-2014,7,62,20.8
11-03-2014,0,59,22.5
12-03-2014,6,90,20
13-03-2014,0,77,15.4
14-03-2014,0,68,18.9
15-03-2014,6,59,17.7
16-03-2014,24,70,14.4
17-03-2014,7,77,14.9
18-03-2014,4,87,17
19-03-2014,0,70,16.5
20-03-2014,0,59,16
21-03-2014,13,54,23.8
22-03-2014,0,85,18
23-03-2014,0,81,13.5
24-03-2014,7,78,13.8
25-03-2014,9,79,17.2
26-03-2014,2,83,17.4
27-03-2014,9,100,18.3
28-03-2014,6,92,19.2
29-03-2014,6,81,17.7
30-03-2014,6,86,18.3
31-03-2014,2,100,14.9
01-04-2014,0,90,17.2
02-04-2014,2,86,17.7
03-04-2014,0,94,19.1
04-04-2014,11,95,14.9
05-04-2014,9,100,16
06-04-2014,9,65,17.9
07-04-2014,6,79,16.5
08-04-2014,6,78,16.6
09-04-2014,9,96,16.1
10-04-2014,11,100,16.5
11-04-2014,7,100,17.5
12-04-2014,6,69,17.1
13-04-2014,11,61,16.8
14-04-2014,17,57,16.2
15-04-2014,6,63,13.7
16-04-2014,4,73,14.2
17-04-2014,4,75,13.9
18-04-2014,0,89,12.6
19-04-2014,7,70,10.4
20-04-2014,0,86,10.6
21-04-2014,7,80,10
22-04-2014,2,78,13.3
23-04-2014,6,82,16.6
24-04-2014,0,78,14.2
25-04-2014,2,71,11.2
26-04-2014,0,90,14.7
27-04-2014,2,73,12.6
28-04-2014,6,84,12.1
29-04-2014,0,94,14.8
30-04-2014,17,89,11.9
01-05-2014,0,72,10.9
02-05-2014,6,83,8.5
03-05-2014,6,96,9.5
